YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
87 06 06 16 273 06.9 08.5 00.70 07.70 04.50 999 1011.1  04.1  05.2 999.0 99.0
87 06 06 17 275 07.4 08.5 00.80 07.70 04.20 999 1010.3  04.2  05.2 999.0 99.0
87 06 06 18 273 06.8 07.8 00.90 04.00 04.10 999 1009.5  04.3  05.2 999.0 99.0
87 06 06 19 291 06.0 06.8 00.90 04.00 04.10 999 1008.6  04.7  05.2 999.0 99.0
87 06 06 20 338 05.8 06.3 00.90 04.20 04.20 999 1008.1  04.7  05.2 999.0 99.0
87 06 06 21 350 06.9 07.8 00.90 04.80 04.40 999 1007.8  04.5  05.2 999.0 99.0
87 06 06 22 354 07.3 08.2 00.90 05.00 04.30 999 1007.7  04.5  05.2 999.0 99.0
87 06 06 23 351 07.1 08.2 00.90 05.00 04.40 999 1007.4  04.6  05.2 999.0 99.0
87 06 07 00 359 06.8 07.6 01.00 05.60 04.60 999 1007.3  04.6  05.2 999.0 99.0
87 06 07 01 003 06.1 07.0 01.00 05.90 04.60 999 1007.1  04.7  05.2 999.0 99.0
87 06 07 02 003 06.6 07.3 01.00 05.90 04.90 999 1006.9  04.8  05.3 999.0 99.0
87 06 07 03 005 05.2 05.8 01.10 06.30 05.10 999 1007.0  04.8  05.3 999.0 99.0
87 06 07 04 023 04.0 04.6 01.00 06.30 05.10 999 1006.9  05.0  05.3 999.0 99.0
87 06 07 05 052 03.1 03.6 01.20 06.30 05.40 999 1006.9  05.1  05.3 999.0 99.0
87 06 07 06 056 02.2 03.6 01.00 06.30 05.10 999 1006.8  05.0  05.3 999.0 99.0
87 06 07 07 054 02.8 03.4 01.00 06.30 05.10 999 1007.2  05.0  05.3 999.0 99.0
87 06 07 08 016 02.2 03.6 01.10 06.30 05.20 999 1007.4  05.0  05.3 999.0 99.0
87 06 07 09 007 01.9 03.1 01.10 06.70 05.20 999 1007.2  04.8  05.3 999.0 99.0
87 06 07 10 327 00.5 01.9 01.10 06.70 05.20 999 1007.0  04.6  05.3 999.0 99.0
87 06 07 11 325 01.1 01.9 01.00 06.70 05.10 999 1006.5  04.6  05.2 999.0 99.0
87 06 07 12 307 01.8 03.0 01.00 06.70 05.50 999 1006.1  04.4  05.2 999.0 99.0
87 06 07 13 297 03.0 03.6 00.90 06.70 05.40 999 1005.7  04.3  05.2 999.0 99.0
87 06 07 14 299 04.1 04.8 01.00 06.70 05.50 999 1004.7  04.3  05.2 999.0 99.0
87 06 07 15 280 05.2 05.9 01.00 06.70 05.60 999 1004.1  04.3  05.2 999.0 99.0
87 06 07 16 270 06.2 07.0 01.00 06.70 05.70 999 1003.3  04.3  05.2 999.0 99.0
87 06 07 17 261 06.5 07.2 01.00 06.70 05.60 999 1002.7  04.5  05.2 999.0 99.0
87 06 07 18 253 06.8 08.1 00.90 06.70 05.20 999 1001.7  04.6  05.2 999.0 99.0
87 06 07 19 246 08.0 09.0 00.90 06.70 04.70 999 1000.5  04.7  05.2 999.0 99.0
87 06 07 20 262 07.8 09.2 00.90 06.70 04.40 999 0999.8  04.5  05.2 999.0 99.0
87 06 07 21 260 09.2 11.0 01.00 06.70 04.40 999 0998.7  04.3  05.2 999.0 99.0
87 06 07 22 251 10.6 12.6 01.00 06.70 04.40 999 0996.9  04.3  05.2 999.0 99.0
87 06 07 23 243 11.0 13.1 01.00 04.30 04.20 999 0995.0  04.5  05.2 999.0 99.0
87 06 08 00 256 12.1 14.6 01.30 04.30 04.30 999 0993.3  04.6  05.1 999.0 99.0
87 06 08 01 273 12.0 14.1 01.60 05.30 04.70 999 0992.1  04.7  05.1 999.0 99.0
87 06 08 02 282 10.1 12.0 01.70 05.60 04.80 999 0990.4  04.8  05.1 999.0 99.0
87 06 08 03 304 09.9 11.4 01.70 06.30 05.00 999 0989.6  04.9  05.0 999.0 99.0
87 06 08 04 314 09.5 11.3 01.70 06.30 05.00 999 0988.7  04.7  05.0 999.0 99.0
87 06 08 05 310 08.3 09.7 01.70 06.70 05.20 999 0987.6  04.6  05.0 999.0 99.0
87 06 08 06 313 08.9 10.8 01.70 06.70 05.40 999 0987.1  04.7  05.0 999.0 99.0
87 06 08 07 316 09.2 10.5 01.80 07.10 05.60 999 0986.6  04.5  05.0 999.0 99.0
87 06 08 08 322 08.0 09.1 01.70 07.10 05.60 999 0986.1  04.4  05.0 999.0 99.0
87 06 08 09 323 07.9 09.1 01.60 07.70 05.60 999 0985.5  04.3  05.0 999.0 99.0
87 06 08 10 329 08.5 09.5 01.70 07.10 05.80 999 0984.8  04.2  05.0 999.0 99.0
87 06 08 11 342 09.0 10.5 01.80 07.70 05.60 999 0984.4  04.0  05.0 999.0 99.0
87 06 08 12 345 08.7 09.9 02.00 07.70 05.70 999 0983.9  04.0  05.0 999.0 99.0
87 06 08 13 342 08.2 09.2 01.80 07.70 05.60 999 0983.1  04.0  05.0 999.0 99.0
87 06 08 14 339 09.0 10.4 01.80 07.70 05.40 999 0982.7  04.0  05.0 999.0 99.0
87 06 08 15 342 09.3 10.7 02.10 07.70 05.80 999 0982.5  04.0  05.0 999.0 99.0
87 06 08 16 341 09.4 11.3 01.90 08.30 05.50 999 0982.1  03.9  04.9 999.0 99.0
87 06 08 17 336 09.3 10.4 01.90 08.30 05.40 999 0981.9  04.0  05.0 999.0 99.0
87 06 08 18 331 10.1 11.3 02.00 06.70 05.50 999 0981.6  04.1  05.0 999.0 99.0
87 06 08 19 328 10.8 12.6 01.80 07.70 05.30 999 0981.5  04.1  05.0 999.0 99.0
87 06 08 20 332 11.8 14.0 02.10 08.30 05.70 999 0981.6  04.0  05.0 999.0 99.0
87 06 08 21 336 12.0 13.7 02.40 08.30 05.80 999 0981.4  04.0  05.0 999.0 99.0
87 06 08 22 338 11.5 14.0 02.50 08.30 06.00 999 0981.3  04.1  05.0 999.0 99.0
87 06 08 23 334 12.3 14.8 02.40 08.30 06.10 999 0981.5  04.3  05.0 999.0 99.0
87 06 09 00 336 10.7 12.2 02.70 08.30 06.10 999 0981.7  04.3  05.0 999.0 99.0
87 06 09 01 338 10.8 13.2 02.50 08.30 06.20 999 0982.0  04.6  05.0 999.0 99.0
87 06 09 02 349 11.2 13.0 02.70 08.30 06.30 999 0982.5  04.8  05.1 999.0 99.0
87 06 09 03 354 13.2 15.7 03.10 08.30 06.70 999 0983.1  04.7  05.1 999.0 99.0
87 06 09 04 352 14.2 17.1 03.30 08.30 06.40 999 0983.8  04.4  05.1 999.0 99.0
87 06 09 05 003 13.9 16.7 03.50 08.30 06.60 999 0984.5  04.5  05.0 999.0 99.0
87 06 09 06 003 12.2 14.4 03.40 09.10 06.50 999 0985.3  04.4  05.0 999.0 99.0
87 06 09 07 000 11.7 15.0 03.30 09.10 06.50 999 0986.2  04.2  05.0 999.0 99.0
87 06 09 08 356 11.7 13.4 03.10 08.30 06.30 999 0986.6  04.3  05.0 999.0 99.0
87 06 09 09 354 11.1 12.8 03.30 09.10 06.70 999 0987.3  04.1  05.0 999.0 99.0
87 06 09 10 353 12.0 14.0 03.10 09.10 06.40 999 0987.7  04.1  05.0 999.0 99.0
87 06 09 11 353 10.5 12.4 02.90 09.10 06.40 999 0988.0  04.4  05.0 999.0 99.0
87 06 09 12 355 10.2 12.6 02.90 09.10 06.50 999 0988.4  04.2  05.0 999.0 99.0
87 06 09 13 345 09.3 11.1 02.70 09.10 06.50 999 0988.5  04.4  05.0 999.0 99.0
87 06 09 14 328 08.1 10.1 02.80 09.10 06.60 999 0988.5  04.1  05.0 999.0 99.0
87 06 09 15 331 10.3 12.5 02.70 08.30 06.70 999 0988.3  03.8  04.9 999.0 99.0
87 06 09 16 325 10.0 11.6 02.60 09.10 06.50 999 0988.1  04.0  04.9 999.0 99.0
87 06 09 17 326 10.0 11.8 02.50 08.30 06.30 999 0988.0  04.0  04.9 999.0 99.0
87 06 09 18 316 10.0 12.2 02.50 09.10 06.30 999 0987.8  04.2  04.9 999.0 99.0
87 06 09 19 324 09.0 10.4 02.30 08.30 06.00 999 0987.7  04.3  05.0 999.0 99.0
87 06 09 20 330 08.6 10.0 02.50 08.30 06.10 999 0987.7  04.2  05.0 999.0 99.0
87 06 09 21 330 08.5 09.3 02.20 09.10 05.90 999 0987.6  04.4  05.1 999.0 99.0
87 06 09 22 327 07.2 08.1 02.00 08.30 06.00 999 0987.5  04.6  05.2 999.0 99.0
87 06 09 23 330 06.0 07.0 01.90 09.10 06.10 999 0987.6  04.6  05.2 999.0 99.0
87 06 10 00 343 04.8 05.6 01.80 08.30 06.10 999 0988.0  04.1  05.3 999.0 99.0
87 06 10 01 356 04.9 05.6 01.90 09.10 06.30 999 0988.1  04.9  05.4 999.0 99.0
87 06 10 02 359 04.9 05.7 01.70 09.10 06.40 999 0988.2  04.7  05.4 999.0 99.0
87 06 10 03 356 05.8 06.7 01.60 07.70 06.10 999 0988.3  04.7  05.5 999.0 99.0
87 06 10 05 346 07.6 08.5 01.80 08.30 06.40 999 0988.4  03.9  05.5 999.0 99.0
87 06 10 06 352 07.0 08.1 01.90 08.30 06.30 999 0988.6  04.1  05.4 999.0 99.0
87 06 10 07 004 05.6 06.4 02.00 08.30 06.30 999 0988.8  04.3  05.4 999.0 99.0
87 06 10 08 009 04.6 05.4 02.10 09.10 06.40 999 0989.1  04.3  05.4 999.0 99.0
87 06 10 09 008 03.4 04.0 02.20 09.10 06.70 999 0989.5  04.2  05.4 999.0 99.0
87 06 10 10 012 02.5 03.2 02.10 09.10 06.70 999 0989.7  04.3  05.3 999.0 99.0
87 06 10 11 014 01.6 02.1 02.00 09.10 06.80 999 0990.0  04.2  05.2 999.0 99.0
87 06 10 12 026 01.6 02.0 02.10 08.30 06.80 999 0990.3  04.1  05.2 999.0 99.0
87 06 10 13 083 01.1 01.6 01.80 08.30 06.70 999 0990.7  04.0  05.2 999.0 99.0
87 06 10 14 118 02.7 03.2 01.90 08.30 06.50 999 0991.4  04.1  05.2 999.0 99.0
87 06 10 15 097 02.1 02.6 01.80 08.30 06.70 999 0992.1  04.4  05.2 999.0 99.0
87 06 10 16 101 03.9 04.7 01.70 08.30 06.60 999 0992.6  04.7  05.2 999.0 99.0
87 06 10 17 113 04.8 06.0 01.50 08.30 06.50 999 0993.5  04.7  05.2 999.0 99.0
87 06 10 18 095 04.9 05.6 01.80 08.30 06.70 999 0994.6  04.9  05.2 999.0 99.0
87 06 10 20 096 05.2 05.8 01.70 08.30 06.70 999 0996.2  05.1  05.3 999.0 99.0
87 06 10 21 085 05.6 06.5 01.40 08.30 06.60 999 0996.9  05.1  05.4 999.0 99.0
87 06 10 22 080 05.1 05.9 01.40 08.30 06.30 999 0997.5  05.2  05.4 999.0 99.0
87 06 10 23 086 05.6 06.3 01.50 08.30 06.50 999 0998.1  05.2  05.5 999.0 99.0
87 06 11 00 081 06.0 06.7 01.70 08.30 06.70 999 0998.6  05.3  05.5 999.0 99.0
87 06 11 01 081 06.9 07.8 01.60 08.30 06.40 999 0999.2  05.3  05.6 999.0 99.0
87 06 11 02 075 07.0 08.1 01.60 07.70 06.10 999 0999.7  05.4  05.4 999.0 99.0
87 06 11 03 066 06.9 08.1 01.60 07.70 06.10 999 1000.2  05.6  05.5 999.0 99.0
87 06 11 04 062 06.4 07.4 01.70 07.70 06.00 999 1000.8  05.6  05.5 999.0 99.0
87 06 11 05 065 07.7 09.2 01.50 07.70 05.70 999 1001.2  05.5  05.6 999.0 99.0
87 06 11 06 068 07.7 08.8 01.50 07.70 05.50 999 1001.4  05.3  05.4 999.0 99.0
87 06 11 07 070 08.5 10.4 01.60 07.70 05.60 999 1002.0  05.2  05.4 999.0 99.0
87 06 11 08 065 09.0 10.7 01.40 07.70 05.60 999 1002.8  05.2  05.4 999.0 99.0
87 06 11 09 069 09.0 10.2 01.60 07.10 05.50 999 1003.2  04.8  05.3 999.0 99.0
87 06 11 10 065 08.6 09.9 01.50 07.70 05.50 999 1003.9  04.4  05.3 999.0 99.0
87 06 11 11 076 09.3 10.7 01.50 07.70 05.20 999 1004.3  04.6  05.2 999.0 99.0
87 06 11 12 068 08.9 09.9 01.60 07.10 05.50 999 1004.9  04.6  05.2 999.0 99.0
87 06 11 13 060 09.4 10.9 01.60 07.10 05.30 999 1005.3  04.5  05.1 999.0 99.0
87 06 11 14 055 09.1 11.5 01.70 07.10 05.30 999 1005.7  03.9  05.1 999.0 99.0
87 06 11 15 056 10.7 12.8 01.90 07.10 05.20 999 1005.9  03.6  05.1 999.0 99.0
87 06 11 16 054 11.3 13.2 01.90 07.10 05.20 999 1006.0  03.7  05.1 999.0 99.0
87 06 11 17 050 10.3 12.2 02.00 07.10 05.20 999 1006.3  04.2  05.1 999.0 99.0
87 06 11 18 048 10.9 12.8 01.90 06.70 05.10 999 1006.6  04.5  05.1 999.0 99.0
87 06 11 19 045 10.7 12.1 02.10 07.10 05.40 999 1007.1  04.5  05.1 999.0 99.0
87 06 11 20 033 09.4 11.0 02.00 07.10 05.50 999 1007.7  04.6  05.1 999.0 99.0
87 06 11 21 018 09.7 11.0 02.00 07.10 05.70 999 1007.8  04.7  05.1 999.0 99.0
87 06 11 22 018 10.1 11.7 01.70 07.10 05.50 999 1008.1  04.8  05.2 999.0 99.0
87 06 11 23 024 09.8 11.1 01.90 07.70 05.80 999 1008.4  05.1  05.2 999.0 99.0
87 06 12 00 017 10.3 12.0 01.80 07.70 05.40 999 1008.2  05.1  05.2 999.0 99.0
87 06 12 01 013 09.7 11.1 01.80 07.70 05.30 999 1008.3  05.2  05.3 999.0 99.0
87 06 12 02 010 09.7 11.4 01.70 07.10 05.30 999 1008.3  05.3  05.3 999.0 99.0
87 06 12 03 008 10.7 12.0 01.70 06.70 05.10 999 1007.9  05.5  05.3 999.0 99.0
87 06 12 04 001 10.7 11.8 01.70 07.10 05.00 999 1008.0  05.8  05.4 999.0 99.0
87 06 12 05 000 10.0 11.7 01.70 07.10 05.00 999 1007.9  05.8  05.4 999.0 99.0
87 06 12 06 359 09.8 11.4 01.70 07.10 05.00 999 1008.0  05.9  05.4 999.0 99.0
87 06 12 07 354 09.8 11.6 01.70 06.30 05.10 999 1008.0  05.6  05.4 999.0 99.0
87 06 12 08 349 09.8 11.4 01.60 06.70 05.00 999 1008.4  05.7  05.5 999.0 99.0
87 06 12 09 348 09.8 11.3 01.80 06.30 05.20 999 1008.5  05.7  05.5 999.0 99.0
87 06 12 10 348 09.6 10.8 01.60 06.30 05.00 999 1008.6  05.7  05.4 999.0 99.0
87 06 12 11 343 10.5 12.1 01.70 06.70 05.20 999 1008.5  05.5  05.4 999.0 99.0
87 06 12 12 348 09.3 10.8 01.70 06.30 05.20 999 1008.4  05.4  05.4 999.0 99.0
87 06 12 13 345 09.5 11.1 01.60 06.30 05.10 999 1008.6  05.3  05.4 999.0 99.0
87 06 12 14 345 10.7 12.6 01.70 06.30 05.00 999 1008.6  04.1  05.3 999.0 99.0
87 06 12 15 335 10.5 12.0 01.80 05.90 05.10 999 1008.5  03.4  05.2 999.0 99.0
87 06 12 16 345 10.0 11.0 01.70 06.30 05.20 999 1008.4  03.2  05.2 999.0 99.0
87 06 12 17 338 08.1 10.0 01.90 06.30 05.20 999 1008.1  03.5  05.2 999.0 99.0
87 06 12 18 324 10.2 11.7 01.60 06.70 05.20 999 1008.2  03.4  05.0 999.0 99.0
87 06 12 19 333 09.5 11.1 01.90 06.30 05.30 999 1008.1  03.4  05.0 999.0 99.0
87 06 12 20 322 08.8 09.9 01.80 06.30 05.30 999 1008.2  03.6  05.1 999.0 99.0
87 06 12 21 324 09.9 11.3 01.80 06.30 05.40 999 1008.2  03.6  05.1 999.0 99.0
87 06 12 22 319 10.5 11.9 01.70 06.70 05.20 999 1008.4  03.7  05.1 999.0 99.0
87 06 12 23 316 09.7 11.0 01.90 06.30 05.50 999 1008.4  03.8  05.1 999.0 99.0
87 06 13 00 322 09.2 10.3 01.80 06.70 05.50 999 1008.3  04.4  05.1 999.0 99.0
87 06 13 01 316 09.5 11.0 01.90 06.70 05.60 999 1008.4  04.5  05.2 999.0 99.0
87 06 13 02 320 09.9 11.3 01.60 06.70 05.30 999 1008.4  04.6  05.2 999.0 99.0
87 06 13 03 326 07.6 08.8 01.70 06.70 05.30 999 1008.3  04.8  05.2 999.0 99.0
87 06 13 04 317 07.8 09.1 01.70 06.70 05.50 999 1008.1  04.8  05.3 999.0 99.0
87 06 13 05 325 08.2 09.2 01.60 06.30 05.30 999 1008.3  04.8  05.3 999.0 99.0
87 06 13 06 319 07.9 09.4 01.70 06.70 05.30 999 1008.2  04.6  05.3 999.0 99.0
87 06 13 07 313 08.2 09.0 01.50 06.70 05.20 999 1008.5  04.1  05.3 999.0 99.0
87 06 13 08 313 07.7 09.3 01.40 06.30 05.10 999 1009.0  03.8  05.3 999.0 99.0
87 06 13 09 323 07.6 08.8 01.40 06.30 05.10 999 1009.3  03.6  05.3 999.0 99.0
87 06 13 10 309 07.8 08.9 01.30 06.30 05.10 999 1009.6  03.4  05.3 999.0 99.0
87 06 13 11 316 07.9 08.8 01.30 06.30 05.10 999 1009.8  03.2  05.3 999.0 99.0
87 06 13 12 320 07.1 08.3 01.20 06.30 05.00 999 1009.9  03.3  05.3 999.0 99.0
87 06 13 13 328 06.8 08.0 01.10 06.30 05.00 999 1009.9  03.4  05.3 999.0 99.0
87 06 13 14 333 06.5 07.7 01.10 06.30 04.90 999 1010.1  03.7  05.3 999.0 99.0
87 06 13 15 341 05.2 05.8 01.10 05.90 04.90 999 1010.1  04.3  05.3 999.0 99.0
87 06 13 16 004 05.7 06.3 01.00 05.90 05.00 999 1010.2  04.6  05.3 999.0 99.0
87 06 13 17 354 04.4 05.0 01.00 05.60 04.80 999 1010.6  05.4  05.3 999.0 99.0
87 06 13 18 343 03.7 04.0 00.90 05.30 05.00 999 1010.8  05.5  05.3 999.0 99.0
87 06 13 19 350 03.2 03.8 01.00 05.90 05.10 999 1011.0  05.3  05.4 999.0 99.0
87 06 13 20 349 04.0 05.2 01.00 05.60 05.10 999 1011.7  05.2  05.5 999.0 99.0
87 06 13 21 002 03.8 05.0 01.00 05.60 05.00 999 1011.9  04.9  05.5 999.0 99.0
87 06 13 22 008 03.4 04.0 00.90 05.90 05.00 999 1012.1  04.9  05.6 999.0 99.0
87 06 13 23 004 03.5 04.4 00.90 05.60 04.90 999 1012.7  04.9  05.6 999.0 99.0
87 06 14 00 343 03.3 04.1 00.90 05.90 04.90 999 1012.9  04.8  05.6 999.0 99.0
87 06 14 01 354 03.9 04.7 00.90 05.90 05.10 999 1012.9  04.8  05.6 999.0 99.0
87 06 14 02 010 04.2 05.3 00.90 05.90 05.10 999 1012.9  05.1  05.7 999.0 99.0
87 06 14 03 007 03.8 05.4 00.90 05.90 05.20 999 1013.2  04.8  05.7 999.0 99.0
87 06 14 04 025 04.2 05.1 00.90 05.90 05.10 999 1013.0  05.0  05.7 999.0 99.0
87 06 14 05 027 04.4 05.2 00.90 06.30 05.40 999 1013.5  05.1  05.6 999.0 99.0
87 06 14 06 026 04.1 05.4 00.90 06.30 05.20 999 1013.7  05.3  05.6 999.0 99.0
87 06 14 07 016 04.0 05.0 00.90 06.70 05.40 999 1014.0  05.0  05.6 999.0 99.0
87 06 14 08 024 03.9 05.8 00.90 06.70 05.40 999 1014.2  04.9  05.5 999.0 99.0
87 06 14 09 030 02.1 03.0 00.90 06.30 05.30 999 1014.7  05.1  05.5 999.0 99.0
87 06 14 10 357 01.8 02.9 00.90 06.30 05.30 999 1014.9  04.9  05.4 999.0 99.0
87 06 14 11 000 00.5 01.0 00.80 06.70 05.30 999 1015.0  04.7  05.4 999.0 99.0
87 06 14 12 288 01.1 01.7 00.80 06.30 05.20 999 1014.8  05.1  05.4 999.0 99.0
87 06 14 13 307 02.6 03.4 00.80 06.30 05.40 999 1014.9  05.2  05.4 999.0 99.0
87 06 14 14 293 02.0 02.2 00.80 06.70 05.20 999 1014.5  05.0  05.4 999.0 99.0
87 06 14 15 286 03.1 03.5 00.70 06.70 05.30 999 1014.3  05.0  05.4 999.0 99.0
87 06 14 16 299 02.0 02.3 00.70 05.90 05.30 999 1014.3  05.1  05.5 999.0 99.0
87 06 14 17 281 01.7 02.3 00.70 06.30 05.30 999 1013.9  05.2  05.5 999.0 99.0
87 06 14 18 307 02.7 03.8 00.80 07.10 05.50 999 1013.8  05.2  05.6 999.0 99.0
87 06 14 19 310 01.4 01.7 00.70 07.10 05.40 999 1013.5  05.5  05.6 999.0 99.0
87 06 14 20 307 01.1 01.5 00.70 07.10 05.40 999 1013.5  05.4  05.7 999.0 99.0
87 06 14 21 007 00.0 00.0 00.70 06.70 05.40 999 1013.3  06.5  06.3 999.0 99.0
87 06 14 22 277 00.1 00.8 00.70 06.70 05.60 999 1012.9  06.8  06.7 999.0 99.0
87 06 14 23 247 00.5 01.3 00.80 06.70 05.50 999 1012.5  06.7  07.5 999.0 99.0
87 06 15 00 220 01.1 01.8 00.80 06.70 05.70 999 1012.1  06.5  07.5 999.0 99.0
87 06 15 01 259 00.2 01.4 00.70 06.70 05.60 999 1011.7  06.3  08.3 999.0 99.0
87 06 15 02 007 00.0 00.0 00.70 07.10 05.50 999 1011.4  07.3  09.0 999.0 99.0
87 06 15 03 007 00.0 00.1 00.60 07.10 05.50 999 1011.0  07.6  08.2 999.0 99.0
87 06 15 04 061 03.2 03.8 00.60 07.10 05.40 999 1010.3  06.5  08.5 999.0 99.0
87 06 15 05 074 04.2 04.9 00.60 07.10 05.30 999 1010.0  05.7  08.5 999.0 99.0
87 06 15 06 096 03.0 03.7 00.60 07.70 05.50 999 1009.7  05.2  06.5 999.0 99.0
87 06 15 07 068 05.3 06.4 00.60 08.30 05.40 999 1009.5  05.7  06.8 999.0 99.0
87 06 15 08 075 05.0 05.9 00.60 08.30 05.60 999 1009.7  05.4  06.9 999.0 99.0
87 06 15 09 061 05.1 07.2 00.60 06.30 05.40 999 1009.9  05.0  06.9 999.0 99.0
87 06 15 10 071 04.6 05.8 00.60 06.70 05.50 999 1010.1  04.0  06.6 999.0 99.0
87 06 15 11 058 05.4 06.3 00.60 07.10 05.10 999 1009.7  04.0  06.4 999.0 99.0
87 06 15 12 065 06.4 07.3 00.60 06.70 05.00 999 1009.4  04.2  06.4 999.0 99.0
87 06 15 13 060 06.9 07.7 00.70 06.70 04.60 999 1009.3  03.7  06.2 999.0 99.0
87 06 15 14 062 06.2 07.7 00.70 06.70 04.40 999 1009.2  03.7  06.1 999.0 99.0
87 06 15 15 052 05.4 07.7 00.70 07.10 04.30 999 1009.2  04.5  06.1 999.0 99.0
87 06 15 16 047 05.8 07.5 00.70 06.70 04.40 999 1009.1  04.6  06.1 999.0 99.0
87 06 15 17 042 04.4 05.4 00.60 06.30 04.40 999 1009.1  05.1  05.9 999.0 99.0
87 06 15 18 034 05.1 06.8 00.60 07.10 04.30 999 1009.0  04.6  06.0 999.0 99.0
87 06 15 19 044 06.2 07.1 00.70 07.70 04.40 999 1009.1  04.3  06.0 999.0 99.0
87 06 15 20 037 05.8 07.1 00.60 07.70 04.30 999 1009.1  04.5  06.0 999.0 99.0
87 06 15 21 045 05.0 05.9 00.60 07.70 04.40 999 1008.8  04.3  06.1 999.0 99.0
87 06 15 22 029 05.0 05.8 00.60 07.70 04.40 999 1008.9  04.5  06.2 999.0 99.0
87 06 15 23 027 05.8 06.5 00.60 06.30 04.50 999 1008.7  04.7  06.2 999.0 99.0
87 06 16 00 027 05.6 06.4 00.60 06.30 04.60 999 1008.8  04.2  06.3 999.0 99.0
87 06 16 01 036 04.9 05.8 00.60 05.30 04.50 999 1008.5  04.4  06.4 999.0 99.0
87 06 16 02 053 05.8 07.2 00.70 04.80 04.40 999 1008.3  04.3  06.5 999.0 99.0
87 06 16 03 045 04.4 05.3 00.60 04.30 04.20 999 1008.3  04.7  06.5 999.0 99.0
87 06 16 04 032 04.7 05.6 00.60 04.50 04.10 999 1008.1  04.9  06.5 999.0 99.0
87 06 16 05 028 05.3 06.7 00.60 05.00 04.20 999 1008.0  04.9  06.5 999.0 99.0
87 06 16 06 035 04.3 05.4 00.60 05.00 04.30 999 1007.9  04.9  06.5 999.0 99.0
87 06 16 07 027 03.7 05.5 00.60 05.00 04.30 999 1007.7  04.9  06.4 999.0 99.0
87 06 16 08 023 04.4 05.2 00.60 05.60 04.40 999 1008.0  04.9  06.4 999.0 99.0
87 06 16 09 039 04.0 05.1 00.60 05.30 04.40 999 1008.0  04.9  06.4 999.0 99.0
87 06 16 10 025 03.0 03.8 00.60 05.00 04.60 999 1008.0  05.2  06.4 999.0 99.0
87 06 16 11 009 01.8 02.1 00.60 05.60 04.60 999 1008.1  04.6  06.3 999.0 99.0
87 06 16 12 029 03.9 05.1 00.60 05.60 04.80 999 1008.1  05.1  06.3 999.0 99.0
87 06 16 13 033 02.0 02.6 00.70 05.60 04.90 999 1007.9  05.0  06.3 999.0 99.0
87 06 16 14 010 04.7 05.4 00.70 05.60 04.90 999 1007.8  05.3  06.3 999.0 99.0
87 06 16 15 020 04.9 05.9 00.70 05.90 04.70 999 1007.6  05.3  06.3 999.0 99.0
87 06 16 16 025 05.6 06.8 00.70 05.90 04.50 999 1007.6  05.4  06.3 999.0 99.0
87 06 16 17 027 06.4 07.5 00.70 05.60 04.40 999 1007.7  05.2  06.3 999.0 99.0
87 06 16 18 022 05.1 06.3 00.80 05.90 04.40 999 1007.7  05.2  06.2 999.0 99.0
87 06 16 19 028 04.1 05.2 00.80 05.90 04.80 999 1007.7  05.0  06.2 999.0 99.0
87 06 16 20 023 04.9 06.0 00.80 05.90 04.80 999 1008.0  05.0  06.2 999.0 99.0
87 06 16 21 013 04.0 04.6 00.80 06.30 05.20 999 1007.9  05.2  06.2 999.0 99.0
87 06 16 22 010 04.4 04.8 00.90 06.30 05.40 999 1007.9  05.1  06.1 999.0 99.0
87 06 16 23 020 03.9 04.6 00.90 05.90 05.30 999 1007.6  05.2  06.1 999.0 99.0
87 06 17 00 012 04.2 04.9 00.90 06.30 05.50 999 1007.5  05.3  06.2 999.0 99.0
87 06 17 01 016 04.2 04.9 00.90 06.70 05.50 999 1007.2  05.2  06.2 999.0 99.0
87 06 17 02 024 04.1 04.6 01.00 05.90 05.80 999 1007.0  05.2  06.3 999.0 99.0
87 06 17 03 038 04.2 04.8 01.00 06.30 05.60 999 1006.7  05.1  06.4 999.0 99.0
87 06 17 04 036 02.8 03.4 00.90 06.70 05.50 999 1006.4  05.2  06.4 999.0 99.0
87 06 17 05 066 03.1 03.8 01.00 06.30 05.80 999 1006.3  05.3  06.4 999.0 99.0
87 06 17 06 072 02.6 03.6 00.90 06.70 05.60 999 1005.9  05.5  06.4 999.0 99.0
87 06 17 07 097 03.1 04.0 01.00 06.70 06.00 999 1005.8  05.6  06.3 999.0 99.0
87 06 17 08 114 04.5 05.6 00.90 06.30 05.80 999 1005.6  05.4  06.3 999.0 99.0
87 06 17 09 115 03.5 04.3 01.00 06.70 06.10 999 1005.7  05.4  06.0 999.0 99.0
87 06 17 10 123 04.0 04.8 00.90 06.30 05.90 999 1005.5  05.4  06.1 999.0 99.0
87 06 17 11 135 03.7 04.8 00.90 06.70 06.00 999 1005.3  05.3  06.1 999.0 99.0
87 06 17 12 124 04.2 05.0 00.90 06.70 05.80 999 1004.7  05.5  06.0 999.0 99.0
87 06 17 13 119 03.8 04.8 00.90 06.30 05.70 999 1004.5  05.4  05.9 999.0 99.0
87 06 17 14 100 03.6 04.2 00.90 06.30 05.90 999 1004.3  05.2  05.9 999.0 99.0
87 06 17 15 080 03.0 03.6 00.90 06.70 05.70 999 1004.0  05.3  05.9 999.0 99.0
87 06 17 16 081 05.4 06.6 00.80 07.70 05.90 999 1003.6  05.2  05.9 999.0 99.0
